sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
924,all_gene,3,60,0.393705875,0.393756211,0.497943252,0.498000562,0.073647559,0.073669493,0.627459884,0.627499998
924,all_gene,4,60,0.393456131,0.392165601,0.497716278,0.496950418,0.07371825,0.073754728,0.627260804,0.626231253
924,all_gene,5,60,0.392772496,0.394207656,0.497443557,0.498270392,0.073496819,0.074056923,0.62671566,0.627859592
924,all_gene,6,60,0.392686427,0.392439723,0.497172505,0.497110188,0.073846638,0.073513329,0.626646996,0.626450121
924,all_gene,7,60,0.393408418,0.392465383,0.497826636,0.496878207,0.07369417,0.073770821,0.627222776,0.626470566
924,all_gene,8,60,0.392143726,0.394550353,0.496906668,0.498631656,0.073539853,0.074046969,0.626213789,0.628132463
924,all_gene,9,60,0.392853498,0.393394768,0.497242004,0.497612715,0.073505163,0.073913991,0.626780272,0.627211928
924,all_gene,0,90,0.396374285,0.396362424,0.499696136,0.499749094,0.07396704,0.073974431,0.629582644,0.629573226
924,all_gene,1,90,0.395977855,0.395360261,0.499700487,0.499474317,0.07412082,0.073960185,0.629267693,0.628776789
924,all_gene,2,90,0.395825416,0.396191329,0.499981523,0.499575227,0.073719919,0.07427007,0.629146576,0.629437327
924,all_gene,3,90,0.396656483,0.396751404,0.500027061,0.500073195,0.073970556,0.074009061,0.629806697,0.629882038
924,all_gene,4,90,0.396361172,0.395078748,0.499816686,0.499051213,0.074041069,0.074073315,0.629572213,0.628552914
924,all_gene,5,90,0.395695835,0.397170186,0.499520212,0.500352383,0.07382077,0.074385703,0.629043579,0.630214393
924,all_gene,6,90,0.395644784,0.395311177,0.499290615,0.499169111,0.074176967,0.073830903,0.629002988,0.628737748
924,all_gene,7,90,0.396381408,0.395334959,0.49996689,0.498948425,0.074034512,0.074090481,0.629588306,0.628756702
924,all_gene,8,90,0.395139575,0.397415638,0.499049485,0.500689924,0.073878288,0.074351907,0.628601313,0.630409122
924,all_gene,9,90,0.395695537,0.396326751,0.499322861,0.499698997,0.073807299,0.074235737,0.629043341,0.629544854
924,all_gene,0,120,0.39841029,0.398470193,0.501213431,0.501271784,0.074182332,0.074209809,0.631197512,0.631244957
924,all_gene,1,120,0.398059726,0.397416621,0.501205266,0.500944853,0.074350297,0.074183106,0.630919755,0.630409896
924,all_gene,2,120,0.397828281,0.398269206,0.501435697,0.50105238,0.073929548,0.074499905,0.630736291,0.631085753
924,all_gene,3,120,0.398596674,0.39892596,0.501417279,0.501603127,0.074163914,0.074257076,0.631345153,0.631605864
924,all_gene,4,120,0.398462534,0.397076845,0.501257539,0.50050658,0.074281096,0.074282706,0.631238878,0.630140364
924,all_gene,5,120,0.397771537,0.399177015,0.500980556,0.501830161,0.074046969,0.074599802,0.63069129,0.631804585
924,all_gene,6,120,0.397567153,0.397245884,0.500725389,0.500631273,0.074372232,0.074036777,0.630529284,0.630274475
924,all_gene,7,120,0.398402691,0.397347271,0.501431167,0.500460148,0.074250042,0.074309886,0.631191492,0.630354881
924,all_gene,8,120,0.39726311,0.399574131,0.500574291,0.502247095,0.074113309,0.074596941,0.630288124,0.632118762
924,all_gene,9,120,0.397763222,0.398369253,0.50081706,0.501217782,0.074035943,0.074452281,0.630684733,0.631164968
