sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
922,all_gene,9,90,0.42212075,0.422618121,0.513948023,0.514050603,0.105063617,0.105007589,0.649708211,0.650090873
922,all_gene,0,120,0.424881279,0.424948514,0.515703082,0.515359938,0.105670094,0.10582298,0.651829183,0.651880741
922,all_gene,1,120,0.42354694,0.424917638,0.515019536,0.515755296,0.10578692,0.105967104,0.650804818,0.651857078
922,all_gene,2,120,0.425189853,0.425936401,0.51591152,0.516412914,0.105870605,0.106088281,0.652065814,0.652638018
922,all_gene,3,120,0.424238533,0.424401492,0.51542443,0.515404165,0.105735958,0.105625927,0.651335955,0.651461065
922,all_gene,4,120,0.424994558,0.424562454,0.515597045,0.515696704,0.105941653,0.106081545,0.651916087,0.651584566
922,all_gene,5,120,0.424432933,0.424598336,0.515521526,0.515330017,0.105631471,0.105785251,0.651485205,0.651612103
922,all_gene,6,120,0.424373627,0.425247341,0.515191317,0.515990436,0.105824769,0.105925918,0.651439667,0.652109921
922,all_gene,7,120,0.423761964,0.426772654,0.515327275,0.516830683,0.105464399,0.10609591,0.650970042,0.65327841
922,all_gene,8,120,0.424588114,0.425208956,0.51575768,0.515743613,0.105799854,0.105963111,0.651604235,0.652080476
922,all_gene,9,120,0.424731821,0.425269961,0.515659571,0.515772223,0.105851829,0.105806053,0.651714504,0.652127266
