sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
921,all_gene,2,60,0.38097322,0.380648583,0.49885723,0.498483002,0.115897775,0.115703523,0.617230296,0.616967261
921,all_gene,3,60,0.380072296,0.380231857,0.498340279,0.49829042,0.115669072,0.115616381,0.61650002,0.616629422
921,all_gene,4,60,0.381263494,0.380949169,0.4991602,0.498813123,0.115994394,0.115882814,0.617465377,0.617210805
921,all_gene,5,60,0.380918205,0.381958425,0.498800308,0.499527097,0.115825891,0.116289496,0.617185712,0.618027866
921,all_gene,6,60,0.380534291,0.380586058,0.498558223,0.498614818,0.115837395,0.115664721,0.616874635,0.616916597
921,all_gene,7,60,0.380805373,0.380569458,0.498858124,0.49856934,0.115895271,0.115950763,0.617094278,0.616903126
921,all_gene,8,60,0.381110251,0.380846798,0.499037981,0.498777777,0.115987062,0.116197407,0.61734128,0.617127836
921,all_gene,9,60,0.380779803,0.381125093,0.49884671,0.498818636,0.115977168,0.115851641,0.617073596,0.61735332
921,all_gene,0,90,0.380390793,0.381174564,0.498493701,0.499153614,0.115815938,0.115803301,0.616758287,0.617393374
921,all_gene,1,90,0.381071389,0.380689383,0.4988074,0.498741448,0.116037607,0.115805566,0.617309809,0.617000282
921,all_gene,2,90,0.381169707,0.380833149,0.498964339,0.49860698,0.115974784,0.115779579,0.617389441,0.617116809
921,all_gene,3,90,0.380248189,0.380536735,0.498470902,0.498494625,0.115737915,0.1157372,0.616642654,0.616876602
921,all_gene,4,90,0.38142395,0.381149739,0.499232978,0.498932302,0.116064847,0.115955591,0.617595315,0.617373228
921,all_gene,5,90,0.381108999,0.382203072,0.498924226,0.499663979,0.115900874,0.11638242,0.617340267,0.618225753
921,all_gene,6,90,0.380772501,0.380717993,0.498701602,0.498704642,0.115927756,0.115718961,0.617067635,0.617023468
921,all_gene,7,90,0.380995065,0.380776823,0.498975188,0.49871096,0.115973234,0.116048753,0.617247999,0.617071152
921,all_gene,8,90,0.381304562,0.380964994,0.499153674,0.498857319,0.116059542,0.116262555,0.617498636,0.61722362
921,all_gene,9,90,0.380964458,0.381321073,0.498949707,0.498939842,0.116051733,0.115921021,0.617223203,0.617511988
921,all_gene,0,120,0.379703641,0.380442202,0.497969151,0.498611301,0.115670383,0.115642905,0.616200984,0.616799951
921,all_gene,1,120,0.380345851,0.379971564,0.498290747,0.498205513,0.115870655,0.115652204,0.616721869,0.616418362
921,all_gene,2,120,0.380460382,0.380071402,0.498464644,0.498054594,0.115817547,0.115611315,0.616814733,0.616499305
921,all_gene,3,120,0.379524082,0.37984401,0.497930795,0.497998208,0.115584493,0.115586221,0.61605525,0.616314888
921,all_gene,4,120,0.380676001,0.380397677,0.498690903,0.498406649,0.115898132,0.11578989,0.616989493,0.61676389
921,all_gene,5,120,0.380382061,0.381452441,0.498399615,0.499112308,0.115744948,0.116214454,0.616751194,0.617618382
921,all_gene,6,120,0.380042523,0.37994355,0.498176455,0.498158783,0.115768671,0.115539849,0.61647588,0.616395593
921,all_gene,7,120,0.380259901,0.380001634,0.498438984,0.498163372,0.11581552,0.115883946,0.616652191,0.61644274
921,all_gene,8,120,0.380543739,0.380202293,0.498606592,0.498290867,0.115885675,0.116096079,0.616882265,0.616605461
921,all_gene,9,120,0.38026315,0.380561203,0.498410672,0.498402029,0.115904689,0.115744233,0.616654813,0.616896451
