sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
923,all_gene,2,60,0.377792537,0.37855801,0.502213478,0.502826869,0.112065494,0.112374961,0.614648283,0.615270674
923,all_gene,3,60,0.37857917,0.379206568,0.502972662,0.50300312,0.112517655,0.112297475,0.6152879,0.61579752
923,all_gene,4,60,0.379476905,0.377828121,0.503400087,0.5024243,0.112955689,0.112389326,0.616016984,0.61467725
923,all_gene,5,60,0.377875924,0.378481358,0.502371788,0.502715707,0.112630844,0.112490118,0.614716113,0.615208387
923,all_gene,6,60,0.379082829,0.379208326,0.502997994,0.503239036,0.112778902,0.11264199,0.615697026,0.61579895
923,all_gene,7,60,0.378564179,0.378410012,0.502590537,0.502750754,0.112504601,0.112630486,0.615275681,0.615150392
923,all_gene,8,60,0.378234357,0.379398495,0.502612352,0.503240645,0.112436473,0.112772584,0.615007579,0.615953326
923,all_gene,9,60,0.37823227,0.379060298,0.502679229,0.503101826,0.112668395,0.112724245,0.61500591,0.615678728
923,all_gene,0,90,0.382458866,0.381930768,0.505472839,0.505037785,0.113979816,0.113554835,0.618432581,0.618005455
923,all_gene,1,90,0.381916612,0.382028699,0.505045414,0.505034685,0.113970101,0.113769591,0.61799401,0.618084729
923,all_gene,2,90,0.381305844,0.382161289,0.504609585,0.505252659,0.113354206,0.113702536,0.61749965,0.618191957
923,all_gene,3,90,0.382100135,0.382707149,0.50534302,0.505380154,0.113816142,0.113580942,0.618142486,0.61863327
923,all_gene,4,90,0.383006901,0.381367117,0.505777597,0.50477612,0.114260256,0.113695145,0.618875504,0.6175493
923,all_gene,5,90,0.381458193,0.382072538,0.504788935,0.505153894,0.113953412,0.113809764,0.617623031,0.618120193
923,all_gene,6,90,0.382647187,0.382792026,0.505424976,0.50565964,0.114091218,0.113964081,0.618584812,0.618701875
923,all_gene,7,90,0.382051706,0.381937116,0.504944563,0.505128443,0.113786161,0.113928497,0.618103325,0.61801064
923,all_gene,8,90,0.381733537,0.382957518,0.504988313,0.505652606,0.113725662,0.114083529,0.617845893,0.618835628
923,all_gene,9,90,0.381844908,0.382667035,0.505101562,0.505512476,0.114002407,0.114060521,0.617936015,0.618600845
923,all_gene,0,120,0.384073377,0.383543819,0.506516278,0.506081879,0.114613354,0.114188135,0.619736552,0.619309127
923,all_gene,1,120,0.38352865,0.383625567,0.506078303,0.506045163,0.114609599,0.114397526,0.619296908,0.619375169
923,all_gene,2,120,0.382915735,0.383772105,0.505647063,0.506284833,0.113993943,0.114332438,0.618801832,0.619493425
923,all_gene,3,120,0.383734256,0.384322792,0.506384909,0.506425202,0.114457548,0.114210844,0.619462848,0.619937718
923,all_gene,4,120,0.384611338,0.382959932,0.506813705,0.505788982,0.114892781,0.114323735,0.620170414,0.618837595
923,all_gene,5,120,0.383077621,0.383669615,0.505835652,0.50619936,0.114596069,0.114437699,0.618932664,0.619410694
923,all_gene,6,120,0.384307384,0.384394228,0.506513298,0.506683826,0.114743054,0.11459583,0.61992532,0.619995356
923,all_gene,7,120,0.383652091,0.383557141,0.50597775,0.506170392,0.114417911,0.114565134,0.619396567,0.619319916
923,all_gene,8,120,0.383324623,0.384601027,0.506032825,0.506712735,0.114355385,0.114730954,0.619132161,0.62016207
923,all_gene,9,120,0.383463621,0.384279996,0.506165624,0.506541669,0.114641726,0.11470449,0.619244397,0.619903207
