sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151669,all_gene,6,90,0.753918231,0.755489111,0.736979365,0.737211347,0.110041559,0.109994531,0.868284643,0.869188786
151669,all_gene,7,90,0.752060056,0.754945695,0.735456705,0.736985564,0.10995394,0.109996557,0.867213964,0.8688761
151669,all_gene,8,90,0.753930986,0.753067315,0.736501932,0.7360183,0.109809697,0.109837055,0.868291974,0.867794514
151669,all_gene,9,90,0.754203022,0.752250671,0.7366997,0.735713303,0.110121012,0.10973531,0.868448615,0.867323875
151669,all_gene,0,120,0.764031768,0.761449695,0.742377222,0.741216123,0.111183286,0.111384153,0.874089122,0.872610867
151669,all_gene,1,120,0.760217547,0.762104332,0.740287066,0.741580427,0.111105621,0.111579239,0.871904552,0.872985899
151669,all_gene,2,120,0.761550844,0.763204277,0.741232097,0.741665125,0.111067653,0.111649275,0.872668803,0.873615623
151669,all_gene,3,120,0.761951268,0.761610627,0.741212368,0.741028309,0.1112023,0.111163914,0.872898221,0.872703075
151669,all_gene,4,120,0.763996899,0.760756016,0.742345691,0.740489304,0.11145103,0.111074746,0.874069154,0.872213304
151669,all_gene,5,120,0.762997687,0.761098802,0.741957605,0.740724802,0.11142391,0.111111343,0.873497367,0.872409761
151669,all_gene,6,120,0.762789786,0.7643767,0.742123008,0.742371976,0.111442447,0.111396074,0.873378396,0.874286413
151669,all_gene,7,120,0.76097548,0.763651907,0.740639329,0.742077887,0.111360252,0.111363828,0.87233907,0.873871803
151669,all_gene,8,120,0.762719333,0.761992335,0.741594255,0.741225421,0.111196816,0.111246049,0.873338044,0.872921705
151669,all_gene,9,120,0.763056338,0.761055887,0.741876423,0.740854204,0.111515522,0.11111623,0.873530984,0.872385144
