sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151672,all_gene,8,90,0.765591085,0.764288604,0.747234344,0.74663794,0.112102091,0.11139071,0.874980628,0.874235988
151672,all_gene,9,90,0.763432324,0.764915824,0.746029258,0.746623576,0.111343145,0.111433148,0.873746157,0.874594688
151672,all_gene,0,120,0.774060071,0.771723747,0.752182841,0.750970125,0.113002658,0.112742722,0.879806817,0.87847811
151672,all_gene,1,120,0.7763381,0.774332941,0.753196359,0.751971364,0.113517582,0.113201618,0.881100476,0.879961908
151672,all_gene,2,120,0.772305429,0.774540246,0.751221359,0.752619326,0.112647414,0.112944722,0.878809094,0.880079687
151672,all_gene,3,120,0.774414957,0.7744326,0.752003968,0.752497792,0.11302799,0.113083184,0.880008519,0.880018532
151672,all_gene,4,120,0.772804976,0.775345743,0.751021028,0.752724826,0.112878799,0.113241374,0.879093289,0.880537212
151672,all_gene,5,120,0.773430109,0.773067117,0.751637101,0.751781762,0.112687707,0.112713218,0.879448771,0.879242361
151672,all_gene,6,120,0.774863958,0.771504879,0.752349019,0.750908136,0.1133883,0.112453699,0.880263567,0.878353477
151672,all_gene,7,120,0.774922013,0.773014307,0.752721429,0.75142628,0.113398314,0.112383544,0.880296528,0.87921232
151672,all_gene,8,120,0.775304973,0.773924649,0.752909541,0.752257824,0.113569736,0.112839699,0.880514026,0.879729867
151672,all_gene,9,120,0.773015678,0.774505317,0.751665175,0.752221406,0.112783909,0.112868249,0.879213095,0.880059838
